ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Money_spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_accepted,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
5046,67,1958,Graduation,Divorced,78331,0,1,23-01-2014,97,"1,638.00",756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,3,11,0
5048,54,1971,PhD,Single,42767,2,0,11-05-2013,53,131.00,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,3,11,0
5049,51,1974,PhD,Together,30351,1,0,06-06-2013,19,46.00,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,3,11,0
5057,64,1961,Master,Married,61794,0,1,14-09-2013,74,611.00,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,3,11,0
5062,62,1963,PhD,Married,54072,1,1,27-07-2013,71,39.00,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,3,11,0
5063,48,1977,Graduation,Single,28769,1,0,18-12-2012,76,191.00,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,3,11,0
5067,31,1994,Graduation,Together,80134,0,0,14-02-2014,11,"1,378.00",966,26,282,52,26,26,1,2,7,11,5,4,0,1,1,1,1,0,3,11,0
5068,54,1971,Graduation,Single,22804,1,0,31-07-2013,75,26.00,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,3,11,0
5074,39,1986,Master,Married,28072,1,0,08-07-2013,10,47.00,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
5077,46,1979,Graduation,Together,77298,0,1,02-11-2013,46,969.00,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,3,11,0
5079,54,1971,Graduation,Married,,1,1,03-03-2013,82,97.00,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,3,11,0
5080,32,1993,Graduation,Single,70515,0,0,21-10-2013,12,"1,258.00",420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,0,3,11,1
5081,58,1967,2n Cycle,Together,47821,1,1,20-10-2013,54,47.00,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0
5084,50,1975,Graduation,Widow,58330,0,1,25-12-2013,87,"1,064.00",445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,3,11,0
5092,76,1949,PhD,Widow,51569,0,1,12-02-2013,39,467.00,380,0,47,6,0,34,4,7,1,7,8,1,0,1,0,0,0,0,3,11,1
5093,51,1974,PhD,Divorced,25509,1,0,18-09-2012,15,101.00,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,0,3,11,1
5107,52,1973,PhD,Divorced,35860,1,1,19-05-2014,37,49.00,15,0,8,4,2,20,2,1,1,2,5,1,1,0,0,0,0,0,3,11,0
5113,54,1971,PhD,Divorced,86979,0,0,07-11-2013,67,"1,702.00",584,100,835,65,83,35,1,5,5,5,2,1,1,0,0,0,0,0,3,11,1
5114,60,1965,Master,Married,74806,0,1,19-12-2012,1,965.00,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,3,11,0
5117,62,1963,2n Cycle,Married,32632,0,0,02-08-2012,32,576.00,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,3,11,0
5120,43,1982,2n Cycle,Together,66664,0,0,25-09-2012,78,"1,289.00",398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,3,11,0
5121,48,1977,Graduation,Single,56628,0,1,21-03-2014,30,761.00,479,5,82,7,17,171,2,7,6,5,5,1,1,0,0,0,0,0,3,11,0
5123,74,1951,Master,Married,27450,0,0,15-04-2013,57,143.00,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,3,11,0
5125,65,1960,Graduation,Married,79530,0,0,17-05-2013,64,"1,348.00",333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,3,11,0
5136,52,1973,Graduation,Single,65333,0,1,17-01-2014,58,798.00,654,7,92,0,15,30,7,9,4,8,6,2,0,1,1,0,0,0,3,11,0
5138,75,1950,Graduation,Together,28320,0,1,14-01-2013,68,43.00,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0
5140,40,1985,PhD,Married,64355,1,0,24-08-2012,66,"1,445.00",1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,3,11,0
5147,77,1948,Graduation,Single,90842,0,0,29-07-2013,57,"1,424.00",774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,3,11,0
5150,46,1979,Basic,Single,20194,1,0,17-12-2012,64,47.00,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
5153,58,1967,PhD,Married,77766,0,1,22-02-2013,97,"1,529.00",1004,59,265,115,59,27,2,11,10,11,6,1,1,0,0,0,0,0,3,11,1
5154,53,1972,Master,Divorced,37760,1,0,11-08-2013,54,54.00,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,3,11,0
5156,55,1970,2n Cycle,Married,62466,0,1,15-01-2014,13,889.00,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,3,11,0
5172,49,1976,Master,Together,65104,0,1,14-11-2013,4,"1,053.00",738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,3,11,0
5176,37,1988,Graduation,Together,29604,1,0,08-12-2013,88,53.00,7,6,13,7,6,14,1,1,0,3,9,1,1,0,0,0,0,0,3,11,0
5177,51,1974,Master,Married,58494,0,1,12-12-2013,56,396.00,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,3,11,0
5180,57,1968,PhD,Divorced,50616,0,1,18-04-2014,56,149.00,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,3,11,0
5181,43,1982,Basic,Single,24367,1,0,20-03-2013,58,24.00,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,3,11,0
5184,30,1995,Graduation,Single,34824,0,0,26-03-2014,65,23.00,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0
5185,70,1955,Graduation,Married,74268,0,0,14-02-2013,83,892.00,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,3,11,0
5186,70,1955,PhD,Married,58482,0,1,12-03-2014,59,731.00,576,7,115,19,7,7,2,7,4,9,6,1,0,1,0,0,0,0,3,11,0
5204,54,1971,Graduation,Together,74538,0,0,29-06-2013,21,"1,461.00",380,98,733,110,112,28,1,8,8,5,3,1,0,0,1,0,0,0,3,11,1
5207,62,1963,PhD,Married,53378,1,1,24-09-2012,41,793.00,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,0,3,11,1
5209,71,1954,Graduation,Divorced,50002,0,1,17-06-2013,21,638.00,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,3,11,0
5221,68,1957,Graduation,Married,52852,0,1,01-12-2012,93,879.00,714,8,99,11,0,47,4,10,7,5,8,1,1,0,0,0,0,0,3,11,0
5223,59,1966,Master,Together,45903,0,1,23-04-2014,80,66.00,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,3,11,0
5229,56,1969,PhD,Together,54132,0,1,16-02-2014,81,42.00,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
5231,51,1974,2n Cycle,Married,45894,0,2,27-02-2014,15,51.00,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0
5232,60,1965,Graduation,Married,69139,0,1,27-01-2014,23,227.00,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,3,11,0
5234,58,1967,2n Cycle,Together,30753,1,1,11-07-2013,85,81.00,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,3,11,0
5236,46,1979,Graduation,Together,77568,0,1,25-08-2012,30,"2,194.00",1230,0,396,232,178,158,1,10,2,8,5,3,0,1,1,1,0,0,3,11,0
5237,75,1950,PhD,Single,48767,1,2,01-01-2014,79,63.00,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,3,11,0
5247,70,1955,PhD,Married,38725,1,1,10-05-2014,52,45.00,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,3,11,0
5250,82,1943,Master,Widow,,0,0,30-10-2013,75,"1,564.00",532,126,490,164,126,126,1,5,5,11,1,1,0,0,1,0,0,0,3,11,1
5252,56,1969,Graduation,Divorced,23910,1,0,26-10-2012,80,67.00,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,3,11,0
5253,69,1956,Master,Together,54603,1,1,09-07-2013,85,227.00,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,3,11,0
5255,39,1986,Graduation,Single,,1,0,20-02-2013,19,637.00,5,1,3,3,263,362,0,27,0,0,1,0,0,0,0,0,0,0,3,11,0
5263,48,1977,2n Cycle,Married,31056,1,0,22-01-2013,99,55.00,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0
5267,55,1970,Graduation,Divorced,33986,1,0,14-03-2013,43,44.00,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
5268,65,1960,Graduation,Married,29440,1,1,11-08-2013,95,56.00,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,3,11,0
5272,60,1965,Master,Married,53843,0,1,27-06-2013,64,562.00,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,3,11,0
5278,61,1964,Graduation,Married,82224,0,0,25-01-2014,83,902.00,307,26,360,138,31,40,1,6,9,5,3,1,0,0,0,1,0,0,3,11,0
5283,49,1976,PhD,Single,42473,1,1,17-02-2014,72,144.00,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,3,11,0
5286,38,1987,Master,Single,41020,0,0,28-10-2013,68,217.00,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,3,11,0
5287,52,1973,Graduation,Married,34961,1,0,19-06-2014,77,79.00,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,3,11,0
5289,50,1975,2n Cycle,Single,41658,1,1,09-11-2012,30,72.00,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,3,11,0
5290,61,1964,PhD,Married,41551,1,1,14-08-2013,51,279.00,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,3,11,0
5294,36,1989,Graduation,Single,18358,1,0,20-11-2013,49,57.00,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,3,11,0
5299,55,1970,PhD,Married,69084,1,0,19-11-2013,43,"1,586.00",1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,3,11,0
5300,52,1973,Master,Married,38961,1,0,30-12-2013,60,70.00,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,3,11,0
5302,39,1986,Graduation,Together,78394,0,0,15-02-2013,13,"1,428.00",298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,0,3,11,1
5303,51,1974,PhD,Together,79632,0,0,08-04-2014,42,"1,113.00",471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,3,11,0
5304,51,1974,PhD,Single,30899,1,0,13-10-2012,35,33.00,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,3,11,0
5313,54,1971,Master,Married,38196,1,1,18-04-2014,20,44.00,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,3,11,0
5314,74,1951,Graduation,Together,40689,0,1,18-03-2013,69,444.00,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,3,11,0
5316,49,1976,Master,Together,21024,0,0,04-07-2013,89,84.00,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,3,11,0
5320,52,1973,Master,Divorced,44051,1,1,29-01-2013,20,171.00,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,0,3,11,1
5324,44,1981,PhD,Married,58293,1,0,19-01-2014,94,422.00,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,3,11,0
5329,76,1949,PhD,Divorced,35946,1,1,27-09-2013,24,11.00,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,3,11,0
5331,48,1977,Graduation,Married,74985,0,0,11-09-2012,8,"1,869.00",587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,3,11,0
5332,65,1960,2n Cycle,Married,82504,0,0,27-07-2013,2,"1,066.00",362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,3,11,0
5336,54,1971,Master,Together,157733,1,0,04-06-2013,37,59.00,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,3,11,0
5341,63,1962,2n Cycle,Divorced,81975,0,1,05-01-2013,2,"1,588.00",983,76,184,180,138,27,1,6,3,4,7,1,0,0,1,0,0,0,3,11,0
5342,49,1976,Basic,Divorced,9548,1,0,08-08-2012,31,29.00,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,3,11,0
5346,52,1973,2n Cycle,Married,23559,1,0,03-07-2013,87,79.00,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,3,11,0
5350,34,1991,Master,Single,90638,0,0,13-02-2014,29,"2,525.00",1156,120,915,94,144,96,1,3,4,10,1,1,0,0,1,0,0,0,3,11,1
5370,52,1973,PhD,Married,32644,1,0,16-01-2013,38,413.00,239,3,141,0,7,23,4,7,1,6,8,1,1,0,0,0,0,0,3,11,0
5371,36,1989,Graduation,Single,21474,1,0,08-04-2014,0,91.00,6,16,24,11,0,34,2,3,1,2,7,1,1,0,0,0,0,0,3,11,1
5376,46,1979,Graduation,Married,2447,1,0,06-01-2013,42,"1,730.00",1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,3,11,0
5386,72,1953,Graduation,Together,94384,0,0,04-03-2013,62,"2,302.00",1111,24,790,160,45,172,0,5,8,5,2,3,0,1,1,1,0,0,3,11,1
5389,61,1964,Graduation,Married,48920,0,2,20-10-2013,93,347.00,238,17,68,8,10,6,3,6,2,5,7,1,0,1,0,0,0,0,3,11,0
5393,48,1977,Graduation,Single,23763,1,0,07-08-2012,64,42.00,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
5394,46,1979,Basic,Single,16014,1,1,17-03-2013,42,38.00,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,3,11,0
5396,37,1988,Graduation,Married,68487,0,0,13-01-2013,48,"1,366.00",758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,3,11,0
5407,71,1954,Graduation,Together,53103,0,1,12-09-2013,70,"1,085.00",729,17,133,11,0,195,5,10,6,7,7,1,1,0,0,0,0,0,3,11,0
5423,42,1983,Graduation,Together,28359,1,0,27-10-2013,35,16.00,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
5424,42,1983,Graduation,Married,39922,1,0,14-02-2013,30,156.00,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,3,11,0
5429,77,1948,PhD,Married,45579,0,1,20-08-2013,10,183.00,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,3,11,0
5430,69,1956,Graduation,Together,54450,1,1,14-09-2012,0,684.00,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,3,11,0
5441,60,1965,PhD,Widow,54111,0,1,25-08-2013,97,388.00,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,3,11,0
5453,69,1956,Master,Married,90226,0,0,26-09-2012,26,"2,352.00",1083,108,649,253,151,108,1,4,7,12,2,1,0,0,0,1,0,0,3,11,0
5454,46,1979,Master,Married,45057,1,0,01-12-2013,80,50.00,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,3,11,0
5455,54,1971,PhD,Married,32011,1,0,22-08-2013,89,122.00,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,3,11,0
5462,51,1974,Graduation,Married,67445,0,1,12-08-2012,63,"1,174.00",757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,3,11,0
5474,55,1970,Graduation,Single,43020,1,0,30-11-2013,79,223.00,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,3,11,0
5491,74,1951,Master,Together,47352,0,1,11-04-2013,70,319.00,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,3,11,0
5493,49,1976,Graduation,Married,39356,1,1,19-03-2014,21,23.00,15,0,2,0,0,6,1,1,0,2,6,1,1,0,0,0,0,0,3,11,0
5510,48,1977,Master,Married,43263,0,1,21-11-2012,2,441.00,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,3,11,0
5512,48,1977,Master,Married,55842,0,1,23-05-2014,19,518.00,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,3,11,0
5513,59,1966,Graduation,Together,37758,1,1,04-10-2012,49,40.00,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,3,11,0
5517,56,1969,Graduation,Married,25293,1,0,15-09-2013,51,37.00,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,3,11,0
5519,69,1956,Graduation,Together,64090,0,1,07-08-2013,8,797.00,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,0,3,11,1
5524,68,1957,Graduation,Single,58138,0,0,04-09-2012,58,"1,617.00",635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,0,0,3,11,1
5527,38,1987,Graduation,Together,22434,1,0,13-02-2013,25,58.00,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
5529,79,1946,PhD,Together,64014,2,1,10-06-2014,56,444.00,406,0,30,0,0,8,7,8,2,5,7,1,0,0,0,1,0,0,3,11,0
5534,50,1975,Master,Married,47808,0,1,20-10-2013,30,224.00,123,1,26,2,0,72,2,3,2,3,7,1,1,0,0,0,0,0,3,11,0
5536,66,1959,Graduation,Together,87771,0,1,22-05-2013,61,"1,957.00",1492,38,287,50,57,33,1,5,10,4,6,4,0,1,1,1,1,0,3,11,1
5538,50,1975,Graduation,Divorced,83829,0,0,08-10-2013,78,"1,862.00",897,161,430,186,161,27,0,4,7,6,1,3,1,0,1,1,0,0,3,11,1
5543,59,1966,Graduation,Together,57811,0,1,24-06-2013,49,802.00,545,7,114,37,21,78,5,7,2,11,5,1,0,1,0,0,0,0,3,11,0
5544,55,1970,Graduation,Single,67384,0,1,10-11-2012,32,"1,490.00",957,40,175,158,53,107,2,7,8,5,5,1,0,1,0,0,0,0,3,11,0
5545,53,1972,PhD,Married,78075,0,0,05-04-2014,72,988.00,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,3,11,0
5547,43,1982,PhD,Married,84169,0,0,07-08-2013,9,"1,919.00",1478,19,403,0,19,0,1,7,6,6,3,2,0,1,1,0,0,0,3,11,1
5552,62,1963,Master,Divorced,48721,1,1,13-05-2013,50,293.00,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,3,11,0
5555,50,1975,Graduation,Divorced,153924,0,0,07-02-2014,81,6.00,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0
5558,71,1954,PhD,Single,90933,0,0,31-03-2014,90,"1,685.00",1020,31,430,62,63,79,1,4,6,4,1,1,0,0,1,0,0,0,3,11,0
5562,51,1974,Graduation,Married,60093,0,1,26-06-2013,92,735.00,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,3,11,0
5564,56,1969,Graduation,Together,62882,0,1,09-08-2012,26,"1,338.00",509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,3,11,0
5577,42,1983,Graduation,Together,43776,1,0,03-05-2014,77,23.00,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0
5585,53,1972,Graduation,Single,21359,1,0,20-04-2013,1,48.00,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,0,3,11,1
5589,61,1964,Graduation,Divorced,51983,0,1,31-08-2012,95,793.00,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,3,11,0
5596,69,1956,2n Cycle,Together,58821,0,1,12-10-2013,44,728.00,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,3,11,0
5602,36,1989,PhD,Together,66973,0,0,17-05-2013,98,"1,282.00",466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,3,11,0
5610,60,1965,Graduation,Together,33456,1,1,21-04-2014,58,36.00,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0
5621,56,1969,Graduation,Married,48752,1,1,12-12-2012,8,316.00,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,0,3,11,1
5623,45,1980,Master,Married,31535,1,0,26-09-2013,95,51.00,15,4,13,0,0,19,1,1,1,2,7,1,1,0,0,0,0,0,3,11,0
5626,61,1964,PhD,Single,61798,0,0,23-11-2013,13,463.00,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,3,11,0
5628,43,1982,Graduation,Together,61416,0,0,08-02-2013,25,"1,665.00",848,154,323,201,61,78,1,10,3,10,6,1,1,0,0,0,0,0,3,11,0
5631,34,1991,Graduation,Single,49767,0,0,02-05-2013,92,692.00,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,3,11,0
5633,45,1980,Graduation,Married,50183,1,1,25-06-2014,47,231.00,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,3,11,0
5636,62,1963,Graduation,Single,30983,0,0,09-11-2012,50,167.00,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,0,3,11,1
5642,46,1979,Master,Together,62499,1,0,09-12-2013,0,222.00,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,3,11,0
5644,68,1957,Graduation,Together,42213,0,1,12-10-2013,96,363.00,309,3,24,4,3,20,2,5,1,7,7,1,0,1,0,0,0,0,3,11,0
5654,53,1972,Graduation,Married,36026,2,1,16-03-2014,34,61.00,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
5667,61,1964,PhD,Married,60896,0,1,11-10-2012,90,"1,701.00",1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,0,3,11,1
5675,65,1960,PhD,Divorced,50611,0,1,04-10-2012,98,493.00,459,0,24,6,0,4,6,4,5,7,6,1,0,1,0,0,0,0,3,11,0
5680,41,1984,2n Cycle,Married,35684,1,0,22-04-2014,66,30.00,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0
5682,72,1953,PhD,Single,64108,0,1,23-03-2013,8,"1,099.00",948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,3,11,0
5684,54,1971,Master,Divorced,44635,1,1,11-10-2013,25,68.00,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0
5687,45,1980,Graduation,Divorced,81702,0,0,23-09-2012,98,"1,633.00",563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,3,11,0
5692,36,1989,Basic,Married,25443,1,0,22-12-2012,82,32.00,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,3,11,0
5710,55,1970,Graduation,Together,40548,0,1,10-10-2012,31,120.00,110,0,5,2,0,3,2,2,1,4,5,1,0,1,0,0,0,0,3,11,0
5718,75,1950,Graduation,Married,80763,0,0,15-08-2013,17,"1,415.00",674,168,108,192,42,231,1,5,11,6,3,2,0,0,1,1,0,0,3,11,1
5721,69,1956,PhD,Married,84117,0,0,11-05-2014,60,"1,566.00",611,76,749,59,45,26,1,7,10,6,2,1,0,0,1,0,0,0,3,11,0
5723,49,1976,PhD,Together,49187,0,1,11-01-2014,63,116.00,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,3,11,0
5726,42,1983,Master,Single,31788,1,0,20-03-2014,15,60.00,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,3,11,0
5731,42,1983,Master,Married,27100,1,0,05-04-2013,64,37.00,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
5734,51,1974,PhD,Married,61917,1,1,20-11-2013,83,91.00,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,3,11,0
5735,34,1991,Master,Single,90638,0,0,13-02-2014,29,"2,525.00",1156,120,915,94,144,96,1,3,4,10,1,1,0,0,1,0,0,0,3,11,0
5740,55,1970,2n Cycle,Divorced,25959,1,1,14-02-2013,1,56.00,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,0,3,11,1
5748,60,1965,Graduation,Married,59754,0,1,01-12-2012,96,475.00,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,0,3,11,1
5751,52,1973,2n Cycle,Divorced,31163,1,0,13-02-2014,54,38.00,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0
5756,42,1983,Graduation,Together,39453,1,0,03-04-2014,64,55.00,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
5758,43,1982,Graduation,Married,65169,0,0,14-01-2014,23,"1,189.00",1074,0,69,0,0,46,1,10,4,13,6,4,1,0,1,1,1,0,3,11,1
5763,53,1972,Master,Together,49854,1,0,10-11-2013,63,380.00,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,3,11,0
5782,43,1982,2n Cycle,Together,58582,0,1,28-09-2013,15,763.00,402,35,106,101,77,42,2,9,2,9,5,1,0,1,0,0,0,0,3,11,0
5788,53,1972,Graduation,Together,46053,1,0,17-02-2013,46,209.00,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,3,11,0
5790,40,1985,Graduation,Married,31158,1,0,27-01-2013,62,72.00,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
5794,51,1974,PhD,Married,46374,0,1,17-03-2014,1,446.00,408,0,21,0,0,17,3,7,1,7,8,2,0,1,0,1,0,0,3,11,1
5796,62,1963,Graduation,Married,77437,0,0,26-11-2013,70,"1,125.00",560,21,442,29,44,29,1,4,5,13,1,1,0,0,1,0,0,0,3,11,0
5798,52,1973,Master,Together,,0,0,23-11-2013,87,985.00,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,3,11,0
5802,53,1972,Basic,Married,14188,0,0,28-02-2013,40,75.00,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,3,11,0
5823,55,1970,PhD,Single,32303,0,1,08-03-2014,63,39.00,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,3,11,0
5824,53,1972,PhD,Together,34578,2,1,11-04-2014,1,8.00,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0
5827,67,1958,Graduation,Divorced,35246,1,1,16-04-2014,53,62.00,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,3,11,0
5830,53,1972,PhD,Single,86857,0,0,12-09-2012,96,"2,114.00",899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,0,3,11,1
5831,58,1967,Graduation,Married,77870,0,1,22-08-2012,93,"1,815.00",1017,50,500,65,50,133,3,5,5,5,8,2,0,1,0,1,0,0,3,11,1
